messstelle_id,gemeinde_id,name,datum_pn,stoff_nr,messergebnis_c,masseinheit,messergebnis_hinweis,gw_stockwerk,grundstueck,gwhorizont,gwleiter,gwk_lage_id,gwk_monitoring_id,turnus_wasserstand,wasserstandsmessstelle,guetemessstelle,beobachtung_wasserstand,betreiber,filterlaenge_cm,ausbaudurchmesser_mm,historischer_ruhe_wsp,oberkante_filter_cm,probengut,verfahren,messergebnis_cm
44060040,5170016,Hünxe,04/10/1984 00:00,1244,10.1821,mg/l,NULL,1,oeffentlich,NULL,NULL,27_06,27_06,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,NULL,Grundwasser,NULL,=
44060040,5170016,Hünxe,12/06/1990 00:00,1244,3.80722,mg/l,NULL,1,oeffentlich,NULL,NULL,27_06,27_06,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,NULL,Grundwasser,DIN 38405-D9-2 MAI 1979,=
40200280,5170032,Rheinberg,18/11/1988 00:00,1244,53.124,mg/l,NULL,1,privat,NULL,NULL,27_08,27_08,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,1456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40200280,5170032,Rheinberg,19/06/1989 00:00,1244,66.405,mg/l,NULL,1,privat,NULL,NULL,27_08,27_08,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,1456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40200280,5170032,Rheinberg,05/03/1991 00:00,1244,40.7284,mg/l,NULL,1,privat,NULL,NULL,27_08,27_08,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,1456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40300183,5170012,Hamminkeln,22/06/1988 00:00,1244,1.28383,mg/l,NULL,1,oeffentlich,NULL,NULL,928_01,928_01,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,2473,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40300183,5170012,Hamminkeln,31/08/1989 00:00,1244,3.5416,mg/l,NULL,1,oeffentlich,NULL,NULL,928_01,928_01,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,2473,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40300183,5170012,Hamminkeln,11/04/1995 00:00,1244,11.0675,mg/l,NULL,1,oeffentlich,NULL,NULL,928_01,928_01,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,2473,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40300183,5170012,Hamminkeln,18/11/1986 00:00,1244,14.1664,mg/l,NULL,1,oeffentlich,NULL,NULL,928_01,928_01,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,2473,Grundwasser,DIN 38405-D9-2 MAI 1979,=
40300183,5170012,Hamminkeln,08/07/1999 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,NULL,NULL,928_01,928_01,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,2473,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40300183,5170012,Hamminkeln,19/11/1991 00:00,1244,7.0832,mg/l,NULL,1,oeffentlich,NULL,NULL,928_01,928_01,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,2473,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40000035,5170052,Xanten,01/10/2020 00:00,1244,37.72,mg/l,NULL,1,oeffentlich,NULL,NULL,27_04,27_04,täglich,ja,ja,durch LANUV,Land NRW                                          ,300,100,5.56,1783,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40000035,5170052,Xanten,11/11/2019 00:00,1244,48.7,mg/l,NULL,1,oeffentlich,NULL,NULL,27_04,27_04,täglich,ja,ja,durch LANUV,Land NRW                                          ,300,100,5.56,1783,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40000035,5170052,Xanten,29/04/2019 00:00,1244,48,mg/l,NULL,1,oeffentlich,NULL,NULL,27_04,27_04,täglich,ja,ja,durch LANUV,Land NRW                                          ,300,100,5.56,1783,Grundwasser,DIN EN ISO 10304-1 (2009),=
40000047,5170012,Hamminkeln,27/11/2019 00:00,1244,181.51,mg/l,NULL,1,oeffentlich,NULL,NULL,928_01,928_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,300,100,2.79,1806,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40000047,5170012,Hamminkeln,29/04/2019 00:00,1244,170,mg/l,NULL,1,oeffentlich,NULL,NULL,928_01,928_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,300,100,2.79,1806,Grundwasser,DIN EN ISO 10304-1 (2009),=
40000047,5170012,Hamminkeln,22/04/2020 00:00,1244,181.51,mg/l,NULL,1,oeffentlich,NULL,NULL,928_01,928_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,300,100,2.79,1806,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40000059,5170016,Hünxe,17/02/2020 00:00,1244,5.5,mg/l,NULL,1,oeffentlich,NULL,NULL,278_04,278_04,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,4.25,5093,Grundwasser,DIN EN ISO 10304-1 (2009),=
40060100,5170036,Schermbeck,08/10/1992 00:00,1244,30.989,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,06/05/1996 00:00,1244,38.5149,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,23/05/1995 00:00,1244,66.405,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,30/10/1985 00:00,1244,5.3124,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D9-2 MAI 1979,=
40060100,5170036,Schermbeck,02/05/2007 00:00,1244,72.1601,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,16/07/2009 00:00,1244,68.1758,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN EN ISO 10304-1,=
40060100,5170036,Schermbeck,12/12/2013 00:00,1244,65.0769,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,E DIN ISO 15923-1,=
40060100,5170036,Schermbeck,23/09/1998 00:00,1244,63.7488,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,20/07/2010 00:00,1244,74.8163,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN EN ISO 10304-1,=
40060100,5170036,Schermbeck,15/07/2003 00:00,1244,59.3218,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN EN ISO 10304-1,=
40060100,5170036,Schermbeck,03/06/1986 00:00,1244,22.5777,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D9-2 MAI 1979,=
40060100,5170036,Schermbeck,15/09/1997 00:00,1244,49.5824,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,18/04/1985 00:00,1244,8.854,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D9-2 MAI 1979,=
40060100,5170036,Schermbeck,18/11/1991 00:00,1244,79.686,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,04/09/1984 00:00,1244,13.7237,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D9-2 MAI 1979,=
40060100,5170036,Schermbeck,04/03/2008 00:00,1244,77.4725,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,21/09/2006 00:00,1244,76.1444,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,11/05/1998 00:00,1244,77.9152,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,22/07/1997 00:00,1244,46.0408,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,24/10/1995 00:00,1244,84.113,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060100,5170036,Schermbeck,15/10/1996 00:00,1244,32.3171,mg/l,NULL,1,privat,NULL,Jüngere Hauptterrasse des Rheins,928_17,928_17,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,2,5241,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060305,5170016,Hünxe,30/07/2008 00:00,1244,24.7912,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,100,100,3.5,1391,Grundwasser,DIN EN ISO 10304-1,=
40060305,5170016,Hünxe,19/11/2013 00:00,1244,22.93186,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,100,100,3.5,1391,Grundwasser,E DIN ISO 15923-1,=
40060305,5170016,Hünxe,01/08/2014 00:00,1244,20.09858,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,100,100,3.5,1391,Grundwasser,E DIN ISO 15923-1,=
40060305,5170016,Hünxe,19/10/2009 00:00,1244,23.0204,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,100,100,3.5,1391,Grundwasser,DIN EN ISO 10304-1,=
40060305,5170016,Hünxe,31/03/2017 00:00,1244,8.854,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,100,100,3.5,1391,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060305,5170016,Hünxe,04/04/2011 00:00,1244,14.1664,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,100,100,3.5,1391,Grundwasser,DIN EN ISO 10304-1,=
40060305,5170016,Hünxe,30/05/2006 00:00,1244,18.5934,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,100,100,3.5,1391,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060305,5170016,Hünxe,23/03/2016 00:00,1244,12.8383,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,100,100,3.5,1391,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060305,5170016,Hünxe,14/06/2007 00:00,1244,11.9529,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,100,100,3.5,1391,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060305,5170016,Hünxe,13/08/2020 00:00,1244,12.53,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,100,100,3.5,1391,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060305,5170016,Hünxe,12/12/2019 00:00,1244,16.38,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,täglich,ja,ja,durch LANUV,Land NRW                                          ,100,100,3.5,1391,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060500,5170016,Hünxe,07/10/2009 00:00,1244,73.9309,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,1.75,1027,Grundwasser,DIN EN ISO 10304-1,=
40060500,5170016,Hünxe,04/04/2011 00:00,1244,78.3579,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,1.75,1027,Grundwasser,DIN EN ISO 10304-1,=
40060500,5170016,Hünxe,06/06/2006 00:00,1244,76.1444,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,1.75,1027,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060500,5170016,Hünxe,19/06/2018 00:00,1244,66.405,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,1.75,1027,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060500,5170016,Hünxe,14/09/2020 00:00,1244,37.59,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,1.75,1027,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060500,5170016,Hünxe,30/09/2014 00:00,1244,61.0926,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,1.75,1027,Grundwasser,E DIN ISO 15923-1,=
40060500,5170016,Hünxe,05/07/2017 00:00,1244,68,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,1.75,1027,Grundwasser,DIN EN ISO 10304-1 (2009),=
40060500,5170016,Hünxe,28/06/2007 00:00,1244,77.9152,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,1.75,1027,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060500,5170016,Hünxe,15/03/2016 00:00,1244,75.259,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,1.75,1027,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060500,5170016,Hünxe,06/10/2008 00:00,1244,88.54,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,1.75,1027,Grundwasser,DIN EN ISO 10304-1,=
40060500,5170016,Hünxe,16/05/2017 00:00,1244,70.832,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,100,100,1.75,1027,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060706,5170016,Hünxe,20/11/2013 00:00,1244,57.9937,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,300,125,5.22,2447,Grundwasser,E DIN ISO 15923-1,=
40060706,5170016,Hünxe,30/07/2008 00:00,1244,15.9372,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,300,125,5.22,2447,Grundwasser,DIN EN ISO 10304-1,=
40060706,5170016,Hünxe,30/07/2020 00:00,1244,43.47,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,300,125,5.22,2447,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060706,5170016,Hünxe,14/06/2007 00:00,1244,18.1507,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,300,125,5.22,2447,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060706,5170016,Hünxe,19/10/2009 00:00,1244,36.7441,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,300,125,5.22,2447,Grundwasser,DIN EN ISO 10304-1,=
40060706,5170016,Hünxe,31/03/2017 00:00,1244,36.7441,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,300,125,5.22,2447,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060706,5170016,Hünxe,04/04/2011 00:00,1244,47.3689,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,300,125,5.22,2447,Grundwasser,DIN EN ISO 10304-1,=
40060706,5170016,Hünxe,30/05/2006 00:00,1244,17.2653,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,300,125,5.22,2447,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40060706,5170016,Hünxe,19/06/2018 00:00,1244,36.3014,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,300,125,5.22,2447,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060706,5170016,Hünxe,14/03/2016 00:00,1244,42.9419,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,300,125,5.22,2447,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40060706,5170016,Hünxe,01/08/2014 00:00,1244,71.2747,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,monatlich,ja,ja,durch LANUV,Land NRW                                          ,300,125,5.22,2447,Grundwasser,E DIN ISO 15923-1,=
40300183,5170012,Hamminkeln,16/02/1999 00:00,1244,7.5259,mg/l,NULL,1,oeffentlich,NULL,NULL,928_01,928_01,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,2473,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40061322,5170008,Dinslaken,02/04/2008 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,31/07/2014 00:00,1244,1.3281,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,E DIN ISO 15923-1,<
40061322,5170008,Dinslaken,07/07/1988 00:00,1244,1.10675,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,20/09/1989 00:00,1244,1.3281,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,05/08/2010 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN EN ISO 10304-1,<
40061322,5170008,Dinslaken,17/05/2017 00:00,1244,1.3281,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,<
40061322,5170008,Dinslaken,06/11/1986 00:00,1244,0.8854,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D9-2 MAI 1979,<
40061322,5170008,Dinslaken,06/11/2013 00:00,1244,1.3281,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,E DIN ISO 15923-1,<
40061322,5170008,Dinslaken,19/05/1994 00:00,1244,2.2135,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,29/05/1995 00:00,1244,2.2135,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,26/06/2006 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,19/03/2020 00:00,1244,1.33,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,<
40061322,5170008,Dinslaken,16/08/1999 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,19/05/2003 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,14/08/1998 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,17/09/1996 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,07/12/1987 00:00,1244,1.10675,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,01/10/2001 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40061322,5170008,Dinslaken,08/04/2002 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,Niederterrassen mit Lößauflagerung,Niederterrasse,27_06,27_06,halbjährlich,ja,ja,durch LANUV,Land NRW                                          ,1278,150,4,2456,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
